X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-3,00E-05;5,00E-08
0;-2,00E-03;-8,80E-01;;
1;-2,00E-03;-8,80E-01;;
2;-2,00E-03;-8,80E-01;;
3;-2,00E-03;-8,80E-01;;
4;-2,00E-03;-8,00E-01;;
5;-2,00E-03;-8,00E-01;;
6;-2,00E-03;-8,00E-01;;
7;-2,00E-03;-8,00E-01;;
8;-2,00E-03;-8,00E-01;;
9;-2,00E-03;-8,00E-01;;
10;-2,00E-03;-7,20E-01;;
11;-2,00E-03;-7,20E-01;;
12;-2,00E-03;-7,20E-01;;
13;-2,00E-03;-7,20E-01;;
14;-2,00E-03;-6,40E-01;;
15;-2,00E-03;-6,40E-01;;
16;-2,00E-03;-6,40E-01;;
17;-2,00E-03;-6,40E-01;;
18;-2,00E-03;-5,60E-01;;
19;-2,00E-03;-5,60E-01;;
20;-2,00E-03;-5,60E-01;;
21;-2,00E-03;-5,60E-01;;
22;-2,00E-03;-4,80E-01;;
23;-2,00E-03;-4,80E-01;;
24;-4,00E-03;-4,80E-01;;
25;-4,00E-03;-4,80E-01;;
26;-2,00E-03;-4,00E-01;;
27;-2,00E-03;-4,00E-01;;
28;-2,00E-03;-3,20E-01;;
29;-2,00E-03;-3,20E-01;;
30;-2,00E-03;-3,20E-01;;
31;-2,00E-03;-3,20E-01;;
32;-2,00E-03;-2,40E-01;;
33;-2,00E-03;-2,40E-01;;
34;-2,00E-03;-2,40E-01;;
35;-2,00E-03;-2,40E-01;;
36;-2,00E-03;-1,60E-01;;
37;-2,00E-03;-1,60E-01;;
38;-2,00E-03;-1,60E-01;;
39;-2,00E-03;-1,60E-01;;
40;-2,00E-03;-8,00E-02;;
41;-2,00E-03;-8,00E-02;;
42;-2,00E-03;-8,00E-02;;
43;-2,00E-03;-8,00E-02;;
44;-2,00E-03;0,00E+00;;
45;-2,00E-03;0,00E+00;;
46;-2,00E-03;8,00E-02;;
47;-2,00E-03;8,00E-02;;
48;-2,00E-03;8,00E-02;;
49;-2,00E-03;8,00E-02;;
50;-2,00E-03;1,60E-01;;
51;-2,00E-03;1,60E-01;;
52;-2,00E-03;1,60E-01;;
53;-2,00E-03;1,60E-01;;
54;-2,00E-03;2,40E-01;;
55;-2,00E-03;2,40E-01;;
56;-2,00E-03;2,40E-01;;
57;-2,00E-03;2,40E-01;;
58;-2,00E-03;3,20E-01;;
59;-2,00E-03;3,20E-01;;
60;-2,00E-03;3,20E-01;;
61;-2,00E-03;3,20E-01;;
62;-2,00E-03;4,00E-01;;
63;-2,00E-03;4,00E-01;;
64;-2,00E-03;4,00E-01;;
65;-2,00E-03;4,00E-01;;
66;-2,00E-03;4,80E-01;;
67;-2,00E-03;4,80E-01;;
68;-2,00E-03;4,80E-01;;
69;-2,00E-03;4,80E-01;;
70;-2,00E-03;5,60E-01;;
71;-2,00E-03;5,60E-01;;
72;0,00E+00;6,40E-01;;
73;0,00E+00;6,40E-01;;
74;-2,00E-03;6,40E-01;;
75;-2,00E-03;6,40E-01;;
76;0,00E+00;6,40E-01;;
77;0,00E+00;6,40E-01;;
78;-2,00E-03;7,20E-01;;
79;-2,00E-03;7,20E-01;;
80;-2,00E-03;7,20E-01;;
81;-2,00E-03;7,20E-01;;
82;-2,00E-03;8,00E-01;;
83;-2,00E-03;8,00E-01;;
84;-2,00E-03;8,00E-01;;
85;-2,00E-03;8,00E-01;;
86;-2,00E-03;8,80E-01;;
87;-2,00E-03;8,80E-01;;
88;-2,00E-03;8,80E-01;;
89;-2,00E-03;8,80E-01;;
90;-2,00E-03;9,60E-01;;
91;-2,00E-03;9,60E-01;;
92;-2,00E-03;9,60E-01;;
93;-2,00E-03;9,60E-01;;
94;0,00E+00;9,60E-01;;
95;0,00E+00;9,60E-01;;
96;-2,00E-03;1,04E+00;;
97;-2,00E-03;1,04E+00;;
98;-2,00E-03;1,04E+00;;
99;-2,00E-03;1,04E+00;;
100;-2,00E-03;1,12E+00;;
101;-2,00E-03;1,12E+00;;
102;-2,00E-03;1,12E+00;;
103;-2,00E-03;1,12E+00;;
104;0,00E+00;1,12E+00;;
105;0,00E+00;1,12E+00;;
106;-2,00E-03;1,20E+00;;
107;-2,00E-03;1,20E+00;;
108;-2,00E-03;1,20E+00;;
109;-2,00E-03;1,20E+00;;
110;0,00E+00;1,20E+00;;
111;0,00E+00;1,20E+00;;
112;0,00E+00;1,28E+00;;
113;0,00E+00;1,28E+00;;
114;-2,00E-03;1,28E+00;;
115;-2,00E-03;1,28E+00;;
116;-2,00E-03;1,28E+00;;
117;-2,00E-03;1,28E+00;;
118;-2,00E-03;1,28E+00;;
119;-2,00E-03;1,28E+00;;
120;0,00E+00;1,28E+00;;
121;0,00E+00;1,28E+00;;
122;0,00E+00;1,36E+00;;
123;0,00E+00;1,36E+00;;
124;-2,00E-03;1,36E+00;;
125;-2,00E-03;1,36E+00;;
126;-2,00E-03;1,36E+00;;
127;-2,00E-03;1,36E+00;;
128;0,00E+00;1,36E+00;;
129;0,00E+00;1,36E+00;;
130;0,00E+00;1,36E+00;;
131;0,00E+00;1,36E+00;;
132;0,00E+00;1,36E+00;;
133;0,00E+00;1,36E+00;;
134;0,00E+00;1,36E+00;;
135;0,00E+00;1,36E+00;;
136;0,00E+00;1,36E+00;;
137;0,00E+00;1,36E+00;;
138;0,00E+00;1,44E+00;;
139;0,00E+00;1,44E+00;;
140;0,00E+00;1,36E+00;;
141;0,00E+00;1,36E+00;;
142;0,00E+00;1,44E+00;;
143;0,00E+00;1,44E+00;;
144;0,00E+00;1,44E+00;;
145;0,00E+00;1,44E+00;;
146;0,00E+00;1,44E+00;;
147;0,00E+00;1,44E+00;;
148;0,00E+00;1,44E+00;;
149;0,00E+00;1,44E+00;;
