X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-3,00E-05;5,00E-08
0;0,00E+00;-1,60E-01;;
1;0,00E+00;-1,60E-01;;
2;-2,00E-03;-1,60E-01;;
3;-2,00E-03;-1,60E-01;;
4;0,00E+00;-1,60E-01;;
5;0,00E+00;-1,60E-01;;
6;-2,00E-03;-8,00E-02;;
7;-2,00E-03;-8,00E-02;;
8;-2,00E-03;-8,00E-02;;
9;-2,00E-03;-8,00E-02;;
10;-2,00E-03;-8,00E-02;;
11;-2,00E-03;-8,00E-02;;
12;-2,00E-03;-8,00E-02;;
13;-2,00E-03;-8,00E-02;;
14;0,00E+00;-8,00E-02;;
15;0,00E+00;-8,00E-02;;
16;-2,00E-03;-8,00E-02;;
17;-2,00E-03;-8,00E-02;;
18;-2,00E-03;0,00E+00;;
19;-2,00E-03;0,00E+00;;
20;-2,00E-03;0,00E+00;;
21;-2,00E-03;0,00E+00;;
22;-2,00E-03;0,00E+00;;
23;-2,00E-03;0,00E+00;;
24;-2,00E-03;0,00E+00;;
25;-2,00E-03;0,00E+00;;
26;0,00E+00;0,00E+00;;
27;0,00E+00;0,00E+00;;
28;-2,00E-03;8,00E-02;;
29;-2,00E-03;8,00E-02;;
30;-2,00E-03;8,00E-02;;
31;-2,00E-03;8,00E-02;;
32;-2,00E-03;8,00E-02;;
33;-2,00E-03;8,00E-02;;
34;-2,00E-03;8,00E-02;;
35;-2,00E-03;8,00E-02;;
36;-2,00E-03;8,00E-02;;
37;-2,00E-03;8,00E-02;;
38;-2,00E-03;1,60E-01;;
39;-2,00E-03;1,60E-01;;
40;-2,00E-03;1,60E-01;;
41;-2,00E-03;1,60E-01;;
42;-2,00E-03;1,60E-01;;
43;-2,00E-03;1,60E-01;;
44;0,00E+00;1,60E-01;;
45;0,00E+00;1,60E-01;;
46;-2,00E-03;1,60E-01;;
47;-2,00E-03;1,60E-01;;
48;0,00E+00;1,60E-01;;
49;0,00E+00;1,60E-01;;
50;0,00E+00;2,40E-01;;
51;0,00E+00;2,40E-01;;
52;0,00E+00;2,40E-01;;
53;0,00E+00;2,40E-01;;
54;-2,00E-03;2,40E-01;;
55;-2,00E-03;2,40E-01;;
56;0,00E+00;2,40E-01;;
57;0,00E+00;2,40E-01;;
58;0,00E+00;2,40E-01;;
59;0,00E+00;2,40E-01;;
60;0,00E+00;2,40E-01;;
61;0,00E+00;2,40E-01;;
62;-2,00E-03;3,20E-01;;
63;-2,00E-03;3,20E-01;;
64;0,00E+00;3,20E-01;;
65;0,00E+00;3,20E-01;;
66;0,00E+00;3,20E-01;;
67;0,00E+00;3,20E-01;;
68;0,00E+00;3,20E-01;;
69;0,00E+00;3,20E-01;;
70;-2,00E-03;3,20E-01;;
71;-2,00E-03;3,20E-01;;
72;0,00E+00;3,20E-01;;
73;0,00E+00;3,20E-01;;
74;-2,00E-03;3,20E-01;;
75;-2,00E-03;3,20E-01;;
76;-2,00E-03;4,00E-01;;
77;-2,00E-03;4,00E-01;;
78;0,00E+00;4,00E-01;;
79;0,00E+00;4,00E-01;;
80;0,00E+00;4,00E-01;;
81;0,00E+00;4,00E-01;;
82;0,00E+00;4,00E-01;;
83;0,00E+00;4,00E-01;;
84;0,00E+00;4,00E-01;;
85;0,00E+00;4,00E-01;;
86;0,00E+00;4,00E-01;;
87;0,00E+00;4,00E-01;;
88;0,00E+00;4,00E-01;;
89;0,00E+00;4,00E-01;;
90;0,00E+00;4,00E-01;;
91;0,00E+00;4,00E-01;;
92;0,00E+00;4,00E-01;;
93;0,00E+00;4,00E-01;;
94;0,00E+00;4,00E-01;;
95;0,00E+00;4,00E-01;;
96;0,00E+00;4,80E-01;;
97;0,00E+00;4,80E-01;;
98;0,00E+00;4,80E-01;;
99;0,00E+00;4,80E-01;;
100;0,00E+00;4,80E-01;;
101;0,00E+00;4,80E-01;;
102;-2,00E-03;4,80E-01;;
103;-2,00E-03;4,80E-01;;
104;0,00E+00;4,80E-01;;
105;0,00E+00;4,80E-01;;
106;0,00E+00;4,80E-01;;
107;0,00E+00;4,80E-01;;
108;-2,00E-03;4,80E-01;;
109;-2,00E-03;4,80E-01;;
110;0,00E+00;4,80E-01;;
111;0,00E+00;4,80E-01;;
112;0,00E+00;4,80E-01;;
113;0,00E+00;4,80E-01;;
114;0,00E+00;4,80E-01;;
115;0,00E+00;4,80E-01;;
116;0,00E+00;4,80E-01;;
117;0,00E+00;4,80E-01;;
118;0,00E+00;4,80E-01;;
119;0,00E+00;4,80E-01;;
120;0,00E+00;4,80E-01;;
121;0,00E+00;4,80E-01;;
122;0,00E+00;4,80E-01;;
123;0,00E+00;4,80E-01;;
124;-2,00E-03;4,80E-01;;
125;-2,00E-03;4,80E-01;;
126;0,00E+00;4,80E-01;;
127;0,00E+00;4,80E-01;;
128;0,00E+00;4,80E-01;;
129;0,00E+00;4,80E-01;;
130;0,00E+00;4,80E-01;;
131;0,00E+00;4,80E-01;;
132;0,00E+00;4,80E-01;;
133;0,00E+00;4,80E-01;;
134;0,00E+00;4,80E-01;;
135;0,00E+00;4,80E-01;;
136;0,00E+00;4,80E-01;;
137;0,00E+00;4,80E-01;;
138;-2,00E-03;4,80E-01;;
139;-2,00E-03;4,80E-01;;
140;-2,00E-03;4,80E-01;;
141;-2,00E-03;4,80E-01;;
142;0,00E+00;4,80E-01;;
143;0,00E+00;4,80E-01;;
144;0,00E+00;4,80E-01;;
145;0,00E+00;4,80E-01;;
146;0,00E+00;4,00E-01;;
147;0,00E+00;4,00E-01;;
148;0,00E+00;4,00E-01;;
149;0,00E+00;4,00E-01;;
150;0,00E+00;4,00E-01;;
151;0,00E+00;4,00E-01;;
152;0,00E+00;4,00E-01;;
153;0,00E+00;4,00E-01;;
154;0,00E+00;4,00E-01;;
155;0,00E+00;4,00E-01;;
156;0,00E+00;4,00E-01;;
157;0,00E+00;4,00E-01;;
158;0,00E+00;4,00E-01;;
159;0,00E+00;4,00E-01;;
160;0,00E+00;4,00E-01;;
161;0,00E+00;4,00E-01;;
162;0,00E+00;4,00E-01;;
163;0,00E+00;4,00E-01;;
164;0,00E+00;4,00E-01;;
165;0,00E+00;4,00E-01;;
166;0,00E+00;3,20E-01;;
167;0,00E+00;3,20E-01;;
168;0,00E+00;3,20E-01;;
169;0,00E+00;3,20E-01;;
170;0,00E+00;3,20E-01;;
171;0,00E+00;3,20E-01;;
172;0,00E+00;3,20E-01;;
173;0,00E+00;3,20E-01;;
174;0,00E+00;3,20E-01;;
175;0,00E+00;3,20E-01;;
176;0,00E+00;3,20E-01;;
177;0,00E+00;3,20E-01;;
178;0,00E+00;3,20E-01;;
179;0,00E+00;3,20E-01;;
180;0,00E+00;2,40E-01;;
181;0,00E+00;2,40E-01;;
182;0,00E+00;2,40E-01;;
183;0,00E+00;2,40E-01;;
