X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-3,00E-05;5,00E-08
0;-3,20E-02;1,52E+00;;
1;-3,20E-02;1,52E+00;;
2;-2,60E-02;1,68E+00;;
3;-2,60E-02;1,68E+00;;
4;-2,20E-02;1,76E+00;;
5;-2,20E-02;1,76E+00;;
6;-1,80E-02;1,92E+00;;
7;-1,80E-02;1,92E+00;;
8;-1,20E-02;2,08E+00;;
9;-1,20E-02;2,08E+00;;
10;-8,00E-03;2,24E+00;;
11;-8,00E-03;2,24E+00;;
12;-6,00E-03;2,32E+00;;
13;-6,00E-03;2,32E+00;;
14;-4,00E-03;2,48E+00;;
15;-4,00E-03;2,48E+00;;
16;-4,00E-03;2,56E+00;;
17;-4,00E-03;2,56E+00;;
18;-2,00E-03;2,72E+00;;
19;-2,00E-03;2,72E+00;;
20;-2,00E-03;2,80E+00;;
21;-2,00E-03;2,80E+00;;
22;0,00E+00;2,96E+00;;
23;0,00E+00;2,96E+00;;
24;0,00E+00;3,04E+00;;
25;0,00E+00;3,04E+00;;
26;0,00E+00;3,20E+00;;
27;0,00E+00;3,20E+00;;
28;0,00E+00;3,28E+00;;
29;0,00E+00;3,28E+00;;
30;0,00E+00;3,36E+00;;
31;0,00E+00;3,36E+00;;
32;0,00E+00;3,44E+00;;
33;0,00E+00;3,44E+00;;
34;0,00E+00;3,60E+00;;
35;0,00E+00;3,60E+00;;
36;0,00E+00;3,68E+00;;
37;0,00E+00;3,68E+00;;
38;0,00E+00;3,76E+00;;
39;0,00E+00;3,76E+00;;
40;0,00E+00;3,84E+00;;
41;0,00E+00;3,84E+00;;
42;0,00E+00;3,92E+00;;
43;0,00E+00;3,92E+00;;
44;0,00E+00;4,00E+00;;
45;0,00E+00;4,00E+00;;
46;0,00E+00;4,08E+00;;
47;0,00E+00;4,08E+00;;
48;2,00E-03;4,16E+00;;
49;2,00E-03;4,16E+00;;
50;0,00E+00;4,24E+00;;
51;0,00E+00;4,24E+00;;
52;0,00E+00;4,32E+00;;
53;0,00E+00;4,32E+00;;
54;0,00E+00;4,32E+00;;
55;0,00E+00;4,32E+00;;
56;0,00E+00;4,40E+00;;
57;0,00E+00;4,40E+00;;
58;2,00E-03;4,48E+00;;
59;2,00E-03;4,48E+00;;
60;0,00E+00;4,48E+00;;
61;0,00E+00;4,48E+00;;
62;2,00E-03;4,56E+00;;
63;2,00E-03;4,56E+00;;
64;2,00E-03;4,56E+00;;
65;2,00E-03;4,56E+00;;
66;2,00E-03;4,56E+00;;
67;2,00E-03;4,56E+00;;
68;0,00E+00;4,64E+00;;
69;0,00E+00;4,64E+00;;
70;0,00E+00;4,72E+00;;
71;0,00E+00;4,72E+00;;
72;2,00E-03;4,72E+00;;
73;2,00E-03;4,72E+00;;
74;0,00E+00;4,72E+00;;
75;0,00E+00;4,72E+00;;
76;2,00E-03;4,72E+00;;
77;2,00E-03;4,72E+00;;
78;0,00E+00;4,72E+00;;
79;0,00E+00;4,72E+00;;
80;0,00E+00;4,72E+00;;
81;0,00E+00;4,72E+00;;
82;2,00E-03;4,72E+00;;
83;2,00E-03;4,72E+00;;
84;2,00E-03;4,72E+00;;
85;2,00E-03;4,72E+00;;
86;0,00E+00;4,72E+00;;
87;0,00E+00;4,72E+00;;
88;0,00E+00;4,72E+00;;
89;0,00E+00;4,72E+00;;
90;0,00E+00;4,64E+00;;
91;0,00E+00;4,64E+00;;
92;0,00E+00;4,64E+00;;
93;0,00E+00;4,64E+00;;
94;2,00E-03;4,56E+00;;
95;2,00E-03;4,56E+00;;
96;2,00E-03;4,56E+00;;
97;2,00E-03;4,56E+00;;
98;0,00E+00;4,48E+00;;
99;0,00E+00;4,48E+00;;
100;0,00E+00;4,48E+00;;
101;0,00E+00;4,48E+00;;
102;0,00E+00;4,40E+00;;
103;0,00E+00;4,40E+00;;
104;0,00E+00;4,32E+00;;
105;0,00E+00;4,32E+00;;
106;0,00E+00;4,32E+00;;
107;0,00E+00;4,32E+00;;
108;0,00E+00;4,24E+00;;
109;0,00E+00;4,24E+00;;
110;0,00E+00;4,16E+00;;
111;0,00E+00;4,16E+00;;
112;0,00E+00;4,08E+00;;
113;0,00E+00;4,08E+00;;
114;0,00E+00;4,00E+00;;
115;0,00E+00;4,00E+00;;
116;2,00E-03;3,92E+00;;
117;2,00E-03;3,92E+00;;
118;0,00E+00;3,84E+00;;
119;0,00E+00;3,84E+00;;
120;2,00E-03;3,76E+00;;
121;2,00E-03;3,76E+00;;
122;2,00E-03;3,68E+00;;
123;2,00E-03;3,68E+00;;
124;2,00E-03;3,60E+00;;
125;2,00E-03;3,60E+00;;
126;2,00E-03;3,52E+00;;
127;2,00E-03;3,52E+00;;
128;2,00E-03;3,44E+00;;
129;2,00E-03;3,44E+00;;
130;2,00E-03;3,28E+00;;
131;2,00E-03;3,28E+00;;
132;2,00E-03;3,20E+00;;
133;2,00E-03;3,20E+00;;
134;2,00E-03;3,04E+00;;
135;2,00E-03;3,04E+00;;
136;2,00E-03;2,96E+00;;
137;2,00E-03;2,96E+00;;
138;2,00E-03;2,80E+00;;
139;2,00E-03;2,80E+00;;
140;2,00E-03;2,72E+00;;
141;2,00E-03;2,72E+00;;
142;2,00E-03;2,64E+00;;
143;2,00E-03;2,64E+00;;
144;2,00E-03;2,48E+00;;
145;2,00E-03;2,48E+00;;
146;2,00E-03;2,32E+00;;
147;2,00E-03;2,32E+00;;
148;2,00E-03;2,24E+00;;
149;2,00E-03;2,24E+00;;
150;4,00E-03;2,08E+00;;
151;4,00E-03;2,08E+00;;
152;2,00E-03;2,00E+00;;
153;2,00E-03;2,00E+00;;
154;4,00E-03;1,84E+00;;
155;4,00E-03;1,84E+00;;
156;4,00E-03;1,68E+00;;
157;4,00E-03;1,68E+00;;
158;4,00E-03;1,52E+00;;
159;4,00E-03;1,52E+00;;
160;4,00E-03;1,44E+00;;
161;4,00E-03;1,44E+00;;
162;4,00E-03;1,28E+00;;
163;4,00E-03;1,28E+00;;
164;4,00E-03;1,12E+00;;
165;4,00E-03;1,12E+00;;
166;4,00E-03;9,60E-01;;
167;4,00E-03;9,60E-01;;
168;4,00E-03;8,80E-01;;
169;4,00E-03;8,80E-01;;
170;6,00E-03;7,20E-01;;
171;6,00E-03;7,20E-01;;
172;6,00E-03;5,60E-01;;
173;6,00E-03;5,60E-01;;
174;6,00E-03;4,00E-01;;
175;6,00E-03;4,00E-01;;
176;8,00E-03;2,40E-01;;
177;8,00E-03;2,40E-01;;
178;8,00E-03;8,00E-02;;
179;8,00E-03;8,00E-02;;
180;8,00E-03;0,00E+00;;
181;8,00E-03;0,00E+00;;
182;8,00E-03;-1,60E-01;;
183;8,00E-03;-1,60E-01;;
184;1,20E-02;-3,20E-01;;
185;1,20E-02;-3,20E-01;;
186;1,60E-02;-4,80E-01;;
187;1,60E-02;-4,80E-01;;
188;1,80E-02;-6,40E-01;;
189;1,80E-02;-6,40E-01;;
190;2,00E-02;-8,00E-01;;
191;2,00E-02;-8,00E-01;;
192;2,20E-02;-9,60E-01;;
193;2,20E-02;-9,60E-01;;
194;2,20E-02;-1,04E+00;;
195;2,20E-02;-1,04E+00;;
196;2,20E-02;-1,20E+00;;
197;2,20E-02;-1,20E+00;;
198;3,00E-02;-1,36E+00;;
199;3,00E-02;-1,36E+00;;
200;4,40E-02;-1,52E+00;;
201;4,40E-02;-1,52E+00;;
202;4,20E-02;-1,68E+00;;
203;4,20E-02;-1,68E+00;;
204;3,60E-02;-1,84E+00;;
205;3,60E-02;-1,84E+00;;
206;3,00E-02;-1,92E+00;;
207;3,00E-02;-1,92E+00;;
208;2,60E-02;-2,08E+00;;
209;2,60E-02;-2,08E+00;;
210;2,20E-02;-2,16E+00;;
211;2,20E-02;-2,16E+00;;
212;1,80E-02;-2,32E+00;;
213;1,80E-02;-2,32E+00;;
214;1,20E-02;-2,48E+00;;
215;1,20E-02;-2,48E+00;;
216;8,00E-03;-2,56E+00;;
217;8,00E-03;-2,56E+00;;
218;6,00E-03;-2,72E+00;;
219;6,00E-03;-2,72E+00;;
220;4,00E-03;-2,80E+00;;
221;4,00E-03;-2,80E+00;;
222;2,00E-03;-2,96E+00;;
223;2,00E-03;-2,96E+00;;
224;2,00E-03;-3,04E+00;;
225;2,00E-03;-3,04E+00;;
226;2,00E-03;-3,20E+00;;
227;2,00E-03;-3,20E+00;;
228;0,00E+00;-3,28E+00;;
229;0,00E+00;-3,28E+00;;
230;0,00E+00;-3,36E+00;;
231;0,00E+00;-3,36E+00;;
232;-2,00E-03;-3,52E+00;;
233;-2,00E-03;-3,52E+00;;
234;0,00E+00;-3,60E+00;;
235;0,00E+00;-3,60E+00;;
236;0,00E+00;-3,68E+00;;
237;0,00E+00;-3,68E+00;;
238;0,00E+00;-3,76E+00;;
239;0,00E+00;-3,76E+00;;
240;-2,00E-03;-3,92E+00;;
241;-2,00E-03;-3,92E+00;;
242;-2,00E-03;-4,00E+00;;
243;-2,00E-03;-4,00E+00;;
244;-2,00E-03;-4,08E+00;;
245;-2,00E-03;-4,08E+00;;
246;0,00E+00;-4,16E+00;;
247;0,00E+00;-4,16E+00;;
248;-2,00E-03;-4,24E+00;;
249;-2,00E-03;-4,24E+00;;
250;-2,00E-03;-4,24E+00;;
251;-2,00E-03;-4,24E+00;;
252;-2,00E-03;-4,32E+00;;
253;-2,00E-03;-4,32E+00;;
254;-2,00E-03;-4,40E+00;;
255;-2,00E-03;-4,40E+00;;
256;-2,00E-03;-4,48E+00;;
257;-2,00E-03;-4,48E+00;;
258;-2,00E-03;-4,48E+00;;
259;-2,00E-03;-4,48E+00;;
260;-2,00E-03;-4,56E+00;;
261;-2,00E-03;-4,56E+00;;
262;-2,00E-03;-4,64E+00;;
263;-2,00E-03;-4,64E+00;;
264;-2,00E-03;-4,64E+00;;
265;-2,00E-03;-4,64E+00;;
266;-4,00E-03;-4,64E+00;;
267;-4,00E-03;-4,64E+00;;
268;-2,00E-03;-4,72E+00;;
