X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-1,20E-05;2,00E-08
0;-2,00E-03;4,24E+00;;
1;-2,00E-03;4,24E+00;;
2;0,00E+00;4,16E+00;;
3;0,00E+00;4,16E+00;;
4;-2,00E-03;4,16E+00;;
5;-2,00E-03;4,16E+00;;
6;0,00E+00;4,08E+00;;
7;0,00E+00;4,08E+00;;
8;-2,00E-03;4,00E+00;;
9;-2,00E-03;4,00E+00;;
10;0,00E+00;3,92E+00;;
11;0,00E+00;3,92E+00;;
12;0,00E+00;3,84E+00;;
13;0,00E+00;3,84E+00;;
14;-2,00E-03;3,76E+00;;
15;-2,00E-03;3,76E+00;;
16;0,00E+00;3,68E+00;;
17;0,00E+00;3,68E+00;;
18;0,00E+00;3,60E+00;;
19;0,00E+00;3,60E+00;;
20;0,00E+00;3,52E+00;;
21;0,00E+00;3,52E+00;;
22;-2,00E-03;3,44E+00;;
23;-2,00E-03;3,44E+00;;
24;0,00E+00;3,36E+00;;
25;0,00E+00;3,36E+00;;
26;0,00E+00;3,28E+00;;
27;0,00E+00;3,28E+00;;
28;2,00E-03;3,20E+00;;
29;2,00E-03;3,20E+00;;
30;2,00E-03;3,12E+00;;
31;2,00E-03;3,12E+00;;
32;0,00E+00;3,04E+00;;
33;0,00E+00;3,04E+00;;
34;2,00E-03;2,88E+00;;
35;2,00E-03;2,88E+00;;
36;2,00E-03;2,80E+00;;
37;2,00E-03;2,80E+00;;
38;2,00E-03;2,72E+00;;
39;2,00E-03;2,72E+00;;
40;2,00E-03;2,56E+00;;
41;2,00E-03;2,56E+00;;
42;2,00E-03;2,48E+00;;
43;2,00E-03;2,48E+00;;
44;2,00E-03;2,40E+00;;
45;2,00E-03;2,40E+00;;
46;2,00E-03;2,32E+00;;
47;2,00E-03;2,32E+00;;
48;4,00E-03;2,16E+00;;
49;4,00E-03;2,16E+00;;
50;2,00E-03;2,08E+00;;
51;2,00E-03;2,08E+00;;
52;4,00E-03;2,00E+00;;
53;4,00E-03;2,00E+00;;
54;4,00E-03;1,84E+00;;
55;4,00E-03;1,84E+00;;
56;4,00E-03;1,76E+00;;
57;4,00E-03;1,76E+00;;
58;4,00E-03;1,60E+00;;
59;4,00E-03;1,60E+00;;
60;4,00E-03;1,52E+00;;
61;4,00E-03;1,52E+00;;
62;6,00E-03;1,36E+00;;
63;6,00E-03;1,36E+00;;
64;6,00E-03;1,28E+00;;
65;6,00E-03;1,28E+00;;
66;8,00E-03;1,20E+00;;
67;8,00E-03;1,20E+00;;
68;6,00E-03;1,04E+00;;
69;6,00E-03;1,04E+00;;
70;8,00E-03;9,60E-01;;
71;8,00E-03;9,60E-01;;
72;8,00E-03;8,00E-01;;
73;8,00E-03;8,00E-01;;
74;1,00E-02;7,20E-01;;
75;1,00E-02;7,20E-01;;
76;1,00E-02;5,60E-01;;
77;1,00E-02;5,60E-01;;
78;1,00E-02;4,00E-01;;
79;1,00E-02;4,00E-01;;
80;1,20E-02;3,20E-01;;
81;1,20E-02;3,20E-01;;
82;1,40E-02;2,40E-01;;
83;1,40E-02;2,40E-01;;
84;1,60E-02;8,00E-02;;
85;1,60E-02;8,00E-02;;
86;1,40E-02;-8,00E-02;;
87;1,40E-02;-8,00E-02;;
88;1,80E-02;-1,60E-01;;
89;1,80E-02;-1,60E-01;;
90;1,80E-02;-3,20E-01;;
91;1,80E-02;-3,20E-01;;
92;2,00E-02;-4,00E-01;;
93;2,00E-02;-4,00E-01;;
94;2,40E-02;-5,60E-01;;
95;2,40E-02;-5,60E-01;;
96;2,40E-02;-6,40E-01;;
97;2,40E-02;-6,40E-01;;
98;2,80E-02;-8,00E-01;;
99;2,80E-02;-8,00E-01;;
100;2,80E-02;-8,80E-01;;
101;2,80E-02;-8,80E-01;;
102;3,20E-02;-1,04E+00;;
103;3,20E-02;-1,04E+00;;
104;3,40E-02;-1,12E+00;;
105;3,40E-02;-1,12E+00;;
106;3,40E-02;-1,28E+00;;
107;3,40E-02;-1,28E+00;;
108;3,40E-02;-1,36E+00;;
109;3,40E-02;-1,36E+00;;
110;3,60E-02;-1,52E+00;;
111;3,60E-02;-1,52E+00;;
112;3,80E-02;-1,60E+00;;
113;3,80E-02;-1,60E+00;;
114;3,80E-02;-1,76E+00;;
115;3,80E-02;-1,76E+00;;
116;4,20E-02;-1,84E+00;;
117;4,20E-02;-1,84E+00;;
118;4,00E-02;-2,00E+00;;
119;4,00E-02;-2,00E+00;;
120;4,20E-02;-2,08E+00;;
121;4,20E-02;-2,08E+00;;
122;4,20E-02;-2,16E+00;;
123;4,20E-02;-2,16E+00;;
124;4,00E-02;-2,32E+00;;
125;4,00E-02;-2,32E+00;;
126;3,80E-02;-2,40E+00;;
127;3,80E-02;-2,40E+00;;
128;3,60E-02;-2,56E+00;;
129;3,60E-02;-2,56E+00;;
130;3,60E-02;-2,64E+00;;
131;3,60E-02;-2,64E+00;;
132;3,20E-02;-2,72E+00;;
133;3,20E-02;-2,72E+00;;
134;3,20E-02;-2,88E+00;;
135;3,20E-02;-2,88E+00;;
136;3,00E-02;-2,96E+00;;
137;3,00E-02;-2,96E+00;;
138;2,60E-02;-3,04E+00;;
139;2,60E-02;-3,04E+00;;
140;2,40E-02;-3,12E+00;;
141;2,40E-02;-3,12E+00;;
142;2,20E-02;-3,20E+00;;
143;2,20E-02;-3,20E+00;;
144;2,00E-02;-3,28E+00;;
145;2,00E-02;-3,28E+00;;
146;1,60E-02;-3,44E+00;;
147;1,60E-02;-3,44E+00;;
148;1,60E-02;-3,52E+00;;
