X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-1,20E-05;2,00E-08
0;4,00E-03;3,60E+00;;
1;4,00E-03;3,60E+00;;
2;2,00E-03;3,52E+00;;
3;2,00E-03;3,52E+00;;
4;2,00E-03;3,44E+00;;
5;2,00E-03;3,44E+00;;
6;4,00E-03;3,36E+00;;
7;4,00E-03;3,36E+00;;
8;4,00E-03;3,28E+00;;
9;4,00E-03;3,28E+00;;
10;4,00E-03;3,20E+00;;
11;4,00E-03;3,20E+00;;
12;4,00E-03;3,12E+00;;
13;4,00E-03;3,12E+00;;
14;4,00E-03;2,96E+00;;
15;4,00E-03;2,96E+00;;
16;4,00E-03;2,88E+00;;
17;4,00E-03;2,88E+00;;
18;6,00E-03;2,80E+00;;
19;6,00E-03;2,80E+00;;
20;4,00E-03;2,72E+00;;
21;4,00E-03;2,72E+00;;
22;4,00E-03;2,64E+00;;
23;4,00E-03;2,64E+00;;
24;6,00E-03;2,48E+00;;
25;6,00E-03;2,48E+00;;
26;4,00E-03;2,32E+00;;
27;4,00E-03;2,32E+00;;
28;6,00E-03;2,24E+00;;
29;6,00E-03;2,24E+00;;
30;6,00E-03;2,16E+00;;
31;6,00E-03;2,16E+00;;
32;6,00E-03;2,08E+00;;
33;6,00E-03;2,08E+00;;
34;6,00E-03;2,00E+00;;
35;6,00E-03;2,00E+00;;
36;8,00E-03;1,84E+00;;
37;8,00E-03;1,84E+00;;
38;6,00E-03;1,68E+00;;
39;6,00E-03;1,68E+00;;
40;8,00E-03;1,60E+00;;
41;8,00E-03;1,60E+00;;
42;1,00E-02;1,52E+00;;
43;1,00E-02;1,52E+00;;
44;8,00E-03;1,36E+00;;
45;8,00E-03;1,36E+00;;
46;8,00E-03;1,28E+00;;
47;8,00E-03;1,28E+00;;
48;8,00E-03;1,12E+00;;
49;8,00E-03;1,12E+00;;
50;8,00E-03;1,04E+00;;
51;8,00E-03;1,04E+00;;
52;1,00E-02;8,80E-01;;
53;1,00E-02;8,80E-01;;
54;1,00E-02;8,00E-01;;
55;1,00E-02;8,00E-01;;
56;1,00E-02;6,40E-01;;
57;1,00E-02;6,40E-01;;
58;1,20E-02;5,60E-01;;
59;1,20E-02;5,60E-01;;
60;1,20E-02;4,00E-01;;
61;1,20E-02;4,00E-01;;
62;1,20E-02;2,40E-01;;
63;1,20E-02;2,40E-01;;
64;1,20E-02;1,60E-01;;
65;1,20E-02;1,60E-01;;
66;1,40E-02;0,00E+00;;
67;1,40E-02;0,00E+00;;
68;1,20E-02;-8,00E-02;;
69;1,20E-02;-8,00E-02;;
70;1,60E-02;-1,60E-01;;
71;1,60E-02;-1,60E-01;;
72;1,80E-02;-3,20E-01;;
73;1,80E-02;-3,20E-01;;
74;1,80E-02;-4,80E-01;;
75;1,80E-02;-4,80E-01;;
76;2,00E-02;-5,60E-01;;
77;2,00E-02;-5,60E-01;;
78;2,40E-02;-7,20E-01;;
79;2,40E-02;-7,20E-01;;
80;2,80E-02;-8,00E-01;;
81;2,80E-02;-8,00E-01;;
82;3,40E-02;-9,60E-01;;
83;3,40E-02;-9,60E-01;;
84;3,60E-02;-1,04E+00;;
85;3,60E-02;-1,04E+00;;
86;4,00E-02;-1,20E+00;;
87;4,00E-02;-1,20E+00;;
88;4,60E-02;-1,36E+00;;
89;4,60E-02;-1,36E+00;;
90;5,00E-02;-1,44E+00;;
91;5,00E-02;-1,44E+00;;
92;6,00E-02;-1,52E+00;;
93;6,00E-02;-1,52E+00;;
94;7,60E-02;-1,68E+00;;
95;7,60E-02;-1,68E+00;;
96;9,40E-02;-1,76E+00;;
97;9,40E-02;-1,76E+00;;
98;1,04E-01;-1,92E+00;;
99;1,04E-01;-1,92E+00;;
100;1,02E-01;-2,00E+00;;
101;1,02E-01;-2,00E+00;;
102;9,00E-02;-2,16E+00;;
103;9,00E-02;-2,16E+00;;
104;7,20E-02;-2,24E+00;;
105;7,20E-02;-2,24E+00;;
106;5,60E-02;-2,32E+00;;
107;5,60E-02;-2,32E+00;;
108;4,00E-02;-2,40E+00;;
109;4,00E-02;-2,40E+00;;
110;3,00E-02;-2,56E+00;;
111;3,00E-02;-2,56E+00;;
112;2,00E-02;-2,64E+00;;
113;2,00E-02;-2,64E+00;;
114;1,20E-02;-2,80E+00;;
115;1,20E-02;-2,80E+00;;
116;8,00E-03;-2,88E+00;;
117;8,00E-03;-2,88E+00;;
118;6,00E-03;-2,96E+00;;
119;6,00E-03;-2,96E+00;;
120;4,00E-03;-3,04E+00;;
121;4,00E-03;-3,04E+00;;
122;4,00E-03;-3,12E+00;;
123;4,00E-03;-3,12E+00;;
124;2,00E-03;-3,20E+00;;
125;2,00E-03;-3,20E+00;;
126;2,00E-03;-3,36E+00;;
127;2,00E-03;-3,36E+00;;
128;2,00E-03;-3,44E+00;;
129;2,00E-03;-3,44E+00;;
130;2,00E-03;-3,52E+00;;
131;2,00E-03;-3,52E+00;;
132;0,00E+00;-3,60E+00;;
133;0,00E+00;-3,60E+00;;
134;2,00E-03;-3,68E+00;;
135;2,00E-03;-3,68E+00;;
136;0,00E+00;-3,76E+00;;
137;0,00E+00;-3,76E+00;;
138;2,00E-03;-3,84E+00;;
139;2,00E-03;-3,84E+00;;
140;2,00E-03;-3,92E+00;;
141;2,00E-03;-3,92E+00;;
142;0,00E+00;-4,00E+00;;
143;0,00E+00;-4,00E+00;;
144;0,00E+00;-4,00E+00;;
145;0,00E+00;-4,00E+00;;
146;0,00E+00;-4,16E+00;;
147;0,00E+00;-4,16E+00;;
148;0,00E+00;-4,24E+00;;
149;0,00E+00;-4,24E+00;;
150;0,00E+00;-4,24E+00;;
151;0,00E+00;-4,24E+00;;
152;0,00E+00;-4,32E+00;;
153;0,00E+00;-4,32E+00;;
154;-2,00E-03;-4,40E+00;;
155;-2,00E-03;-4,40E+00;;
156;0,00E+00;-4,40E+00;;
157;0,00E+00;-4,40E+00;;
158;0,00E+00;-4,48E+00;;
159;0,00E+00;-4,48E+00;;
160;-2,00E-03;-4,56E+00;;
161;-2,00E-03;-4,56E+00;;
162;0,00E+00;-4,56E+00;;
163;0,00E+00;-4,56E+00;;
164;0,00E+00;-4,64E+00;;
165;0,00E+00;-4,64E+00;;
166;0,00E+00;-4,72E+00;;
167;0,00E+00;-4,72E+00;;
168;-2,00E-03;-4,72E+00;;
169;-2,00E-03;-4,72E+00;;
170;0,00E+00;-4,80E+00;;
171;0,00E+00;-4,80E+00;;
172;-2,00E-03;-4,72E+00;;
173;-2,00E-03;-4,72E+00;;
174;-2,00E-03;-4,80E+00;;
175;-2,00E-03;-4,80E+00;;
176;-2,00E-03;-4,80E+00;;
177;-2,00E-03;-4,80E+00;;
178;-2,00E-03;-4,80E+00;;
179;-2,00E-03;-4,80E+00;;
180;-2,00E-03;-4,88E+00;;
181;-2,00E-03;-4,88E+00;;
182;-2,00E-03;-4,88E+00;;
183;-2,00E-03;-4,88E+00;;
184;-2,00E-03;-4,96E+00;;
185;-2,00E-03;-4,96E+00;;
186;-2,00E-03;-4,88E+00;;
187;-2,00E-03;-4,88E+00;;
188;-2,00E-03;-4,96E+00;;
189;-2,00E-03;-4,96E+00;;
190;-2,00E-03;-4,88E+00;;
191;-2,00E-03;-4,88E+00;;
192;-2,00E-03;-4,96E+00;;
193;-2,00E-03;-4,96E+00;;
