X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-1,20E-05;2,00E-08
0;2,00E-03;4,24E+00;;
1;2,00E-03;4,24E+00;;
2;2,00E-03;4,16E+00;;
3;2,00E-03;4,16E+00;;
4;0,00E+00;4,08E+00;;
5;0,00E+00;4,08E+00;;
6;2,00E-03;4,00E+00;;
7;2,00E-03;4,00E+00;;
8;2,00E-03;4,00E+00;;
9;2,00E-03;4,00E+00;;
10;2,00E-03;3,92E+00;;
11;2,00E-03;3,92E+00;;
12;2,00E-03;3,84E+00;;
13;2,00E-03;3,84E+00;;
14;2,00E-03;3,76E+00;;
15;2,00E-03;3,76E+00;;
16;2,00E-03;3,68E+00;;
17;2,00E-03;3,68E+00;;
18;2,00E-03;3,60E+00;;
19;2,00E-03;3,60E+00;;
20;2,00E-03;3,52E+00;;
21;2,00E-03;3,52E+00;;
22;2,00E-03;3,44E+00;;
23;2,00E-03;3,44E+00;;
24;4,00E-03;3,36E+00;;
25;4,00E-03;3,36E+00;;
26;4,00E-03;3,20E+00;;
27;4,00E-03;3,20E+00;;
28;4,00E-03;3,12E+00;;
29;4,00E-03;3,12E+00;;
30;4,00E-03;3,04E+00;;
31;4,00E-03;3,04E+00;;
32;4,00E-03;2,96E+00;;
33;4,00E-03;2,96E+00;;
34;4,00E-03;2,88E+00;;
35;4,00E-03;2,88E+00;;
36;4,00E-03;2,80E+00;;
37;4,00E-03;2,80E+00;;
38;4,00E-03;2,64E+00;;
39;4,00E-03;2,64E+00;;
40;4,00E-03;2,56E+00;;
41;4,00E-03;2,56E+00;;
42;4,00E-03;2,48E+00;;
43;4,00E-03;2,48E+00;;
44;4,00E-03;2,32E+00;;
45;4,00E-03;2,32E+00;;
46;4,00E-03;2,24E+00;;
47;4,00E-03;2,24E+00;;
48;6,00E-03;2,16E+00;;
49;6,00E-03;2,16E+00;;
50;4,00E-03;2,00E+00;;
51;4,00E-03;2,00E+00;;
52;8,00E-03;1,92E+00;;
53;8,00E-03;1,92E+00;;
54;6,00E-03;1,76E+00;;
55;6,00E-03;1,76E+00;;
56;6,00E-03;1,68E+00;;
57;6,00E-03;1,68E+00;;
58;6,00E-03;1,52E+00;;
59;6,00E-03;1,52E+00;;
60;8,00E-03;1,44E+00;;
61;8,00E-03;1,44E+00;;
62;8,00E-03;1,36E+00;;
63;8,00E-03;1,36E+00;;
64;8,00E-03;1,20E+00;;
65;8,00E-03;1,20E+00;;
66;8,00E-03;1,12E+00;;
67;8,00E-03;1,12E+00;;
68;8,00E-03;9,60E-01;;
69;8,00E-03;9,60E-01;;
70;1,20E-02;8,80E-01;;
71;1,20E-02;8,80E-01;;
72;1,00E-02;7,20E-01;;
73;1,00E-02;7,20E-01;;
74;1,20E-02;6,40E-01;;
75;1,20E-02;6,40E-01;;
76;1,40E-02;4,80E-01;;
77;1,40E-02;4,80E-01;;
78;1,40E-02;4,00E-01;;
79;1,40E-02;4,00E-01;;
80;1,60E-02;2,40E-01;;
81;1,60E-02;2,40E-01;;
82;1,80E-02;8,00E-02;;
83;1,80E-02;8,00E-02;;
84;1,80E-02;0,00E+00;;
85;1,80E-02;0,00E+00;;
86;2,00E-02;-1,60E-01;;
87;2,00E-02;-1,60E-01;;
88;2,40E-02;-2,40E-01;;
89;2,40E-02;-2,40E-01;;
90;2,60E-02;-4,00E-01;;
91;2,60E-02;-4,00E-01;;
92;2,80E-02;-5,60E-01;;
93;2,80E-02;-5,60E-01;;
94;3,40E-02;-6,40E-01;;
95;3,40E-02;-6,40E-01;;
96;3,40E-02;-7,20E-01;;
97;3,40E-02;-7,20E-01;;
98;3,60E-02;-8,80E-01;;
99;3,60E-02;-8,80E-01;;
100;3,60E-02;-9,60E-01;;
101;3,60E-02;-9,60E-01;;
102;3,20E-02;-1,12E+00;;
103;3,20E-02;-1,12E+00;;
104;3,00E-02;-1,28E+00;;
105;3,00E-02;-1,28E+00;;
106;2,60E-02;-1,36E+00;;
107;2,60E-02;-1,36E+00;;
108;2,20E-02;-1,44E+00;;
109;2,20E-02;-1,44E+00;;
110;1,60E-02;-1,60E+00;;
111;1,60E-02;-1,60E+00;;
112;1,40E-02;-1,68E+00;;
113;1,40E-02;-1,68E+00;;
114;1,00E-02;-1,84E+00;;
115;1,00E-02;-1,84E+00;;
116;1,00E-02;-1,92E+00;;
117;1,00E-02;-1,92E+00;;
118;8,00E-03;-2,08E+00;;
119;8,00E-03;-2,08E+00;;
120;8,00E-03;-2,16E+00;;
121;8,00E-03;-2,16E+00;;
122;6,00E-03;-2,24E+00;;
123;6,00E-03;-2,24E+00;;
124;6,00E-03;-2,40E+00;;
125;6,00E-03;-2,40E+00;;
126;6,00E-03;-2,48E+00;;
127;6,00E-03;-2,48E+00;;
128;4,00E-03;-2,64E+00;;
129;4,00E-03;-2,64E+00;;
130;6,00E-03;-2,72E+00;;
131;6,00E-03;-2,72E+00;;
132;4,00E-03;-2,80E+00;;
133;4,00E-03;-2,80E+00;;
134;4,00E-03;-2,88E+00;;
135;4,00E-03;-2,88E+00;;
136;4,00E-03;-2,96E+00;;
137;4,00E-03;-2,96E+00;;
138;2,00E-03;-3,12E+00;;
139;2,00E-03;-3,12E+00;;
140;4,00E-03;-3,20E+00;;
141;4,00E-03;-3,20E+00;;
142;2,00E-03;-3,28E+00;;
143;2,00E-03;-3,28E+00;;
144;2,00E-03;-3,36E+00;;
145;2,00E-03;-3,36E+00;;
146;2,00E-03;-3,44E+00;;
147;2,00E-03;-3,44E+00;;
148;2,00E-03;-3,52E+00;;
