X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-6,00E-06;1,00E-08
0;4,00E-03;-4,08E+00;;
1;4,00E-03;-4,08E+00;;
2;0,00E+00;-4,16E+00;;
3;0,00E+00;-4,16E+00;;
4;0,00E+00;-4,24E+00;;
5;0,00E+00;-4,24E+00;;
6;2,00E-03;-4,24E+00;;
7;2,00E-03;-4,24E+00;;
8;2,00E-03;-4,32E+00;;
9;2,00E-03;-4,32E+00;;
10;0,00E+00;-4,32E+00;;
11;0,00E+00;-4,32E+00;;
12;2,00E-03;-4,40E+00;;
13;2,00E-03;-4,40E+00;;
14;2,00E-03;-4,48E+00;;
15;2,00E-03;-4,48E+00;;
16;0,00E+00;-4,48E+00;;
17;0,00E+00;-4,48E+00;;
18;2,00E-03;-4,48E+00;;
19;2,00E-03;-4,48E+00;;
20;2,00E-03;-4,56E+00;;
21;2,00E-03;-4,56E+00;;
22;0,00E+00;-4,56E+00;;
23;0,00E+00;-4,56E+00;;
24;2,00E-03;-4,64E+00;;
25;2,00E-03;-4,64E+00;;
26;2,00E-03;-4,72E+00;;
27;2,00E-03;-4,72E+00;;
28;0,00E+00;-4,72E+00;;
29;0,00E+00;-4,72E+00;;
30;2,00E-03;-4,72E+00;;
31;2,00E-03;-4,72E+00;;
32;0,00E+00;-4,72E+00;;
33;0,00E+00;-4,72E+00;;
34;-2,00E-03;-4,80E+00;;
35;-2,00E-03;-4,80E+00;;
36;2,00E-03;-4,88E+00;;
37;2,00E-03;-4,88E+00;;
38;2,00E-03;-4,88E+00;;
39;2,00E-03;-4,88E+00;;
40;-2,00E-03;-4,88E+00;;
41;-2,00E-03;-4,88E+00;;
42;0,00E+00;-4,88E+00;;
43;0,00E+00;-4,88E+00;;
44;2,00E-03;-4,88E+00;;
45;2,00E-03;-4,88E+00;;
46;0,00E+00;-4,96E+00;;
47;0,00E+00;-4,96E+00;;
48;2,00E-03;-4,96E+00;;
49;2,00E-03;-4,96E+00;;
50;0,00E+00;-4,96E+00;;
51;0,00E+00;-4,96E+00;;
52;-2,00E-03;-4,96E+00;;
53;-2,00E-03;-4,96E+00;;
54;0,00E+00;-4,96E+00;;
55;0,00E+00;-4,96E+00;;
56;0,00E+00;-4,96E+00;;
57;0,00E+00;-4,96E+00;;
58;-4,00E-03;-4,96E+00;;
59;-4,00E-03;-4,96E+00;;
60;-2,00E-03;-5,04E+00;;
61;-2,00E-03;-5,04E+00;;
62;0,00E+00;-5,04E+00;;
63;0,00E+00;-5,04E+00;;
64;-2,00E-03;-5,04E+00;;
65;-2,00E-03;-5,04E+00;;
66;-2,00E-03;-5,04E+00;;
67;-2,00E-03;-5,04E+00;;
68;0,00E+00;-5,04E+00;;
69;0,00E+00;-5,04E+00;;
70;-2,00E-03;-5,04E+00;;
71;-2,00E-03;-5,04E+00;;
72;0,00E+00;-5,04E+00;;
73;0,00E+00;-5,04E+00;;
74;4,00E-03;-5,04E+00;;
75;4,00E-03;-5,04E+00;;
76;-2,00E-03;-5,04E+00;;
77;-2,00E-03;-5,04E+00;;
78;-2,00E-03;-5,04E+00;;
79;-2,00E-03;-5,04E+00;;
80;0,00E+00;-4,96E+00;;
81;0,00E+00;-4,96E+00;;
82;-4,00E-03;-4,88E+00;;
83;-4,00E-03;-4,88E+00;;
84;-2,00E-03;-4,96E+00;;
85;-2,00E-03;-4,96E+00;;
