X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-6,00E-06;1,00E-08
0;2,20E-02;-4,16E+00;;
1;2,20E-02;-4,16E+00;;
2;2,20E-02;-4,24E+00;;
3;2,20E-02;-4,24E+00;;
4;2,20E-02;-4,24E+00;;
5;2,20E-02;-4,24E+00;;
6;2,20E-02;-4,32E+00;;
7;2,20E-02;-4,32E+00;;
8;2,20E-02;-4,40E+00;;
9;2,20E-02;-4,40E+00;;
10;2,00E-02;-4,40E+00;;
11;2,00E-02;-4,40E+00;;
12;2,00E-02;-4,48E+00;;
13;2,00E-02;-4,48E+00;;
14;2,00E-02;-4,48E+00;;
15;2,00E-02;-4,48E+00;;
16;1,80E-02;-4,56E+00;;
17;1,80E-02;-4,56E+00;;
18;1,80E-02;-4,56E+00;;
19;1,80E-02;-4,56E+00;;
20;1,80E-02;-4,64E+00;;
21;1,80E-02;-4,64E+00;;
22;1,60E-02;-4,64E+00;;
23;1,60E-02;-4,64E+00;;
24;1,80E-02;-4,72E+00;;
25;1,80E-02;-4,72E+00;;
26;1,80E-02;-4,72E+00;;
27;1,80E-02;-4,72E+00;;
28;1,60E-02;-4,80E+00;;
29;1,60E-02;-4,80E+00;;
30;1,60E-02;-4,80E+00;;
31;1,60E-02;-4,80E+00;;
32;1,60E-02;-4,80E+00;;
33;1,60E-02;-4,80E+00;;
34;1,20E-02;-4,88E+00;;
35;1,20E-02;-4,88E+00;;
36;1,40E-02;-4,88E+00;;
37;1,40E-02;-4,88E+00;;
38;1,60E-02;-4,88E+00;;
39;1,60E-02;-4,88E+00;;
40;1,60E-02;-4,88E+00;;
41;1,60E-02;-4,88E+00;;
42;1,80E-02;-4,96E+00;;
43;1,80E-02;-4,96E+00;;
44;1,60E-02;-4,96E+00;;
45;1,60E-02;-4,96E+00;;
46;1,40E-02;-4,96E+00;;
47;1,40E-02;-4,96E+00;;
48;1,40E-02;-4,96E+00;;
49;1,40E-02;-4,96E+00;;
50;1,40E-02;-4,96E+00;;
51;1,40E-02;-4,96E+00;;
52;1,20E-02;-4,96E+00;;
53;1,20E-02;-4,96E+00;;
54;1,00E-02;-5,04E+00;;
55;1,00E-02;-5,04E+00;;
56;1,00E-02;-5,04E+00;;
57;1,00E-02;-5,04E+00;;
58;1,00E-02;-5,04E+00;;
59;1,00E-02;-5,04E+00;;
60;1,00E-02;-5,04E+00;;
61;1,00E-02;-5,04E+00;;
62;1,00E-02;-5,04E+00;;
63;1,00E-02;-5,04E+00;;
64;8,00E-03;-5,04E+00;;
65;8,00E-03;-5,04E+00;;
66;8,00E-03;-5,04E+00;;
67;8,00E-03;-5,04E+00;;
68;8,00E-03;-4,96E+00;;
69;8,00E-03;-4,96E+00;;
70;8,00E-03;-5,04E+00;;
71;8,00E-03;-5,04E+00;;
72;8,00E-03;-4,96E+00;;
73;8,00E-03;-4,96E+00;;
74;1,00E-02;-4,96E+00;;
75;1,00E-02;-4,96E+00;;
76;1,00E-02;-4,96E+00;;
77;1,00E-02;-4,96E+00;;
78;8,00E-03;-4,96E+00;;
79;8,00E-03;-4,96E+00;;
80;6,00E-03;-4,96E+00;;
81;6,00E-03;-4,96E+00;;
82;6,00E-03;-4,88E+00;;
83;6,00E-03;-4,88E+00;;
84;1,00E-02;-4,88E+00;;
85;1,00E-02;-4,88E+00;;
86;1,00E-02;-4,88E+00;;
87;1,00E-02;-4,88E+00;;
88;6,00E-03;-4,88E+00;;
89;6,00E-03;-4,88E+00;;
90;6,00E-03;-4,80E+00;;
91;6,00E-03;-4,80E+00;;
92;1,00E-02;-4,80E+00;;
93;1,00E-02;-4,80E+00;;
94;1,20E-02;-4,80E+00;;
95;1,20E-02;-4,80E+00;;
96;1,00E-02;-4,72E+00;;
97;1,00E-02;-4,72E+00;;
98;4,00E-03;-4,72E+00;;
99;4,00E-03;-4,72E+00;;
100;4,00E-03;-4,64E+00;;
101;4,00E-03;-4,64E+00;;
102;6,00E-03;-4,64E+00;;
103;6,00E-03;-4,64E+00;;
104;6,00E-03;-4,64E+00;;
105;6,00E-03;-4,64E+00;;
106;2,00E-03;-4,56E+00;;
107;2,00E-03;-4,56E+00;;
108;4,00E-03;-4,56E+00;;
109;4,00E-03;-4,56E+00;;
110;8,00E-03;-4,48E+00;;
111;8,00E-03;-4,48E+00;;
112;6,00E-03;-4,48E+00;;
113;6,00E-03;-4,48E+00;;
114;2,00E-03;-4,40E+00;;
115;2,00E-03;-4,40E+00;;
116;4,00E-03;-4,40E+00;;
117;4,00E-03;-4,40E+00;;
118;6,00E-03;-4,32E+00;;
119;6,00E-03;-4,32E+00;;
120;6,00E-03;-4,24E+00;;
121;6,00E-03;-4,24E+00;;
122;4,00E-03;-4,24E+00;;
123;4,00E-03;-4,24E+00;;
124;2,00E-03;-4,16E+00;;
125;2,00E-03;-4,16E+00;;
126;2,00E-03;-4,16E+00;;
127;2,00E-03;-4,16E+00;;
128;6,00E-03;-4,08E+00;;
129;6,00E-03;-4,08E+00;;
130;4,00E-03;-4,00E+00;;
131;4,00E-03;-4,00E+00;;
132;2,00E-03;-3,92E+00;;
133;2,00E-03;-3,92E+00;;
134;4,00E-03;-3,92E+00;;
135;4,00E-03;-3,92E+00;;
136;6,00E-03;-3,84E+00;;
137;6,00E-03;-3,84E+00;;
138;4,00E-03;-3,76E+00;;
139;4,00E-03;-3,76E+00;;
140;4,00E-03;-3,68E+00;;
141;4,00E-03;-3,68E+00;;
142;4,00E-03;-3,68E+00;;
143;4,00E-03;-3,68E+00;;
144;2,00E-03;-3,60E+00;;
145;2,00E-03;-3,60E+00;;
146;2,00E-03;-3,52E+00;;
147;2,00E-03;-3,52E+00;;
148;0,00E+00;-3,44E+00;;
149;0,00E+00;-3,44E+00;;
150;0,00E+00;-3,36E+00;;
151;0,00E+00;-3,36E+00;;
152;2,00E-03;-3,28E+00;;
153;2,00E-03;-3,28E+00;;
154;0,00E+00;-3,28E+00;;
155;0,00E+00;-3,28E+00;;
156;-2,00E-03;-3,20E+00;;
157;-2,00E-03;-3,20E+00;;
158;-2,00E-03;-3,12E+00;;
159;-2,00E-03;-3,12E+00;;
160;-4,00E-03;-3,04E+00;;
161;-4,00E-03;-3,04E+00;;
162;-4,00E-03;-2,96E+00;;
163;-4,00E-03;-2,96E+00;;
164;0,00E+00;-2,88E+00;;
165;0,00E+00;-2,88E+00;;
166;0,00E+00;-2,80E+00;;
167;0,00E+00;-2,80E+00;;
168;-2,00E-03;-2,72E+00;;
169;-2,00E-03;-2,72E+00;;
170;-2,00E-03;-2,64E+00;;
171;-2,00E-03;-2,64E+00;;
172;-4,00E-03;-2,56E+00;;
173;-4,00E-03;-2,56E+00;;
174;-4,00E-03;-2,48E+00;;
175;-4,00E-03;-2,48E+00;;
176;-4,00E-03;-2,40E+00;;
177;-4,00E-03;-2,40E+00;;
178;-4,00E-03;-2,32E+00;;
179;-4,00E-03;-2,32E+00;;
180;-6,00E-03;-2,24E+00;;
181;-6,00E-03;-2,24E+00;;
182;-4,00E-03;-2,16E+00;;
183;-4,00E-03;-2,16E+00;;
184;-4,00E-03;-2,08E+00;;
185;-4,00E-03;-2,08E+00;;
186;-4,00E-03;-2,00E+00;;
187;-4,00E-03;-2,00E+00;;
188;-4,00E-03;-1,92E+00;;
189;-4,00E-03;-1,92E+00;;
190;-6,00E-03;-1,76E+00;;
191;-6,00E-03;-1,76E+00;;
192;-1,20E-02;-1,68E+00;;
193;-1,20E-02;-1,68E+00;;
194;-1,00E-02;-1,60E+00;;
195;-1,00E-02;-1,60E+00;;
196;-1,00E-02;-1,52E+00;;
197;-1,00E-02;-1,52E+00;;
198;-1,00E-02;-1,44E+00;;
199;-1,00E-02;-1,44E+00;;
200;-1,00E-02;-1,36E+00;;
201;-1,00E-02;-1,36E+00;;
202;-1,20E-02;-1,28E+00;;
203;-1,20E-02;-1,28E+00;;
204;-1,20E-02;-1,20E+00;;
205;-1,20E-02;-1,20E+00;;
206;-1,20E-02;-1,04E+00;;
207;-1,20E-02;-1,04E+00;;
208;-1,60E-02;-9,60E-01;;
209;-1,60E-02;-9,60E-01;;
210;-2,00E-02;-8,80E-01;;
211;-2,00E-02;-8,80E-01;;
212;-1,80E-02;-8,00E-01;;
213;-1,80E-02;-8,00E-01;;
214;-1,80E-02;-7,20E-01;;
215;-1,80E-02;-7,20E-01;;
216;-2,20E-02;-6,40E-01;;
217;-2,20E-02;-6,40E-01;;
218;-2,20E-02;-4,80E-01;;
219;-2,20E-02;-4,80E-01;;
220;-2,00E-02;-4,00E-01;;
221;-2,00E-02;-4,00E-01;;
222;-2,20E-02;-3,20E-01;;
223;-2,20E-02;-3,20E-01;;
224;-2,60E-02;-2,40E-01;;
225;-2,60E-02;-2,40E-01;;
226;-3,00E-02;-1,60E-01;;
227;-3,00E-02;-1,60E-01;;
228;-3,40E-02;-8,00E-02;;
229;-3,40E-02;-8,00E-02;;
230;-3,00E-02;8,00E-02;;
231;-3,00E-02;8,00E-02;;
232;-3,20E-02;1,60E-01;;
233;-3,20E-02;1,60E-01;;
234;-3,80E-02;2,40E-01;;
235;-3,80E-02;2,40E-01;;
236;-4,00E-02;3,20E-01;;
237;-4,00E-02;3,20E-01;;
238;-4,00E-02;4,00E-01;;
239;-4,00E-02;4,00E-01;;
240;-4,40E-02;4,80E-01;;
241;-4,40E-02;4,80E-01;;
242;-5,00E-02;6,40E-01;;
243;-5,00E-02;6,40E-01;;
244;-5,20E-02;7,20E-01;;
245;-5,20E-02;7,20E-01;;
246;-5,20E-02;8,00E-01;;
247;-5,20E-02;8,00E-01;;
248;-5,40E-02;8,80E-01;;
249;-5,40E-02;8,80E-01;;
250;-5,60E-02;9,60E-01;;
251;-5,60E-02;9,60E-01;;
252;-6,00E-02;1,04E+00;;
253;-6,00E-02;1,04E+00;;
254;-5,80E-02;1,20E+00;;
255;-5,80E-02;1,20E+00;;
256;-5,60E-02;1,28E+00;;
257;-5,60E-02;1,28E+00;;
258;-6,00E-02;1,36E+00;;
259;-6,00E-02;1,36E+00;;
260;-6,20E-02;1,44E+00;;
261;-6,20E-02;1,44E+00;;
262;-5,80E-02;1,52E+00;;
263;-5,80E-02;1,52E+00;;
264;-5,80E-02;1,60E+00;;
265;-5,80E-02;1,60E+00;;
266;-5,80E-02;1,68E+00;;
267;-5,80E-02;1,68E+00;;
268;-5,80E-02;1,76E+00;;
269;-5,80E-02;1,76E+00;;
270;-6,00E-02;1,84E+00;;
271;-6,00E-02;1,84E+00;;
272;-6,20E-02;1,92E+00;;
273;-6,20E-02;1,92E+00;;
274;-6,20E-02;2,08E+00;;
275;-6,20E-02;2,08E+00;;
276;-6,40E-02;2,16E+00;;
277;-6,40E-02;2,16E+00;;
278;-6,40E-02;2,24E+00;;
279;-6,40E-02;2,24E+00;;
280;-6,00E-02;2,32E+00;;
281;-6,00E-02;2,32E+00;;
282;-6,00E-02;2,40E+00;;
283;-6,00E-02;2,40E+00;;
284;-6,00E-02;2,48E+00;;
285;-6,00E-02;2,48E+00;;
286;-5,60E-02;2,56E+00;;
287;-5,60E-02;2,56E+00;;
288;-5,20E-02;2,64E+00;;
289;-5,20E-02;2,64E+00;;
290;-4,80E-02;2,72E+00;;
291;-4,80E-02;2,72E+00;;
292;-4,40E-02;2,80E+00;;
293;-4,40E-02;2,80E+00;;
294;-4,20E-02;2,88E+00;;
295;-4,20E-02;2,88E+00;;
296;-3,80E-02;2,88E+00;;
297;-3,80E-02;2,88E+00;;
298;-3,20E-02;3,04E+00;;
299;-3,20E-02;3,04E+00;;
300;-2,80E-02;3,04E+00;;
301;-2,80E-02;3,04E+00;;
302;-2,80E-02;3,12E+00;;
303;-2,80E-02;3,12E+00;;
304;-2,60E-02;3,20E+00;;
305;-2,60E-02;3,20E+00;;
306;-2,40E-02;3,28E+00;;
307;-2,40E-02;3,28E+00;;
308;-2,20E-02;3,36E+00;;
309;-2,20E-02;3,36E+00;;
310;-2,00E-02;3,44E+00;;
311;-2,00E-02;3,44E+00;;
312;-2,00E-02;3,52E+00;;
313;-2,00E-02;3,52E+00;;
314;-2,00E-02;3,52E+00;;
315;-2,00E-02;3,52E+00;;
316;-1,80E-02;3,60E+00;;
317;-1,80E-02;3,60E+00;;
318;-2,00E-02;3,68E+00;;
319;-2,00E-02;3,68E+00;;
320;-2,20E-02;3,76E+00;;
321;-2,20E-02;3,76E+00;;
322;-1,80E-02;3,76E+00;;
323;-1,80E-02;3,76E+00;;
324;-1,40E-02;3,84E+00;;
325;-1,40E-02;3,84E+00;;
326;-1,80E-02;3,92E+00;;
327;-1,80E-02;3,92E+00;;
328;-2,20E-02;4,00E+00;;
329;-2,20E-02;4,00E+00;;
330;-2,20E-02;4,00E+00;;
331;-2,20E-02;4,00E+00;;
332;-1,80E-02;4,08E+00;;
333;-1,80E-02;4,08E+00;;
334;-1,80E-02;4,16E+00;;
335;-1,80E-02;4,16E+00;;
336;-2,00E-02;4,16E+00;;
337;-2,00E-02;4,16E+00;;
338;-2,20E-02;4,24E+00;;
339;-2,20E-02;4,24E+00;;
340;-1,60E-02;4,32E+00;;
341;-1,60E-02;4,32E+00;;
342;-1,20E-02;4,32E+00;;
343;-1,20E-02;4,32E+00;;
344;-1,60E-02;4,40E+00;;
345;-1,60E-02;4,40E+00;;
346;-1,80E-02;4,40E+00;;
347;-1,80E-02;4,40E+00;;
348;-1,80E-02;4,48E+00;;
349;-1,80E-02;4,48E+00;;
350;-1,80E-02;4,48E+00;;
351;-1,80E-02;4,48E+00;;
352;-2,20E-02;4,56E+00;;
353;-2,20E-02;4,56E+00;;
354;-2,40E-02;4,56E+00;;
355;-2,40E-02;4,56E+00;;
356;-2,20E-02;4,64E+00;;
357;-2,20E-02;4,64E+00;;
358;-1,40E-02;4,64E+00;;
359;-1,40E-02;4,64E+00;;
360;-1,40E-02;4,64E+00;;
361;-1,40E-02;4,64E+00;;
362;-1,80E-02;4,72E+00;;
363;-1,80E-02;4,72E+00;;
364;-1,80E-02;4,72E+00;;
365;-1,80E-02;4,72E+00;;
366;-1,40E-02;4,72E+00;;
367;-1,40E-02;4,72E+00;;
368;-1,40E-02;4,72E+00;;
369;-1,40E-02;4,72E+00;;
370;-1,60E-02;4,80E+00;;
371;-1,60E-02;4,80E+00;;
372;-1,60E-02;4,80E+00;;
373;-1,60E-02;4,80E+00;;
374;-1,60E-02;4,80E+00;;
375;-1,60E-02;4,80E+00;;
376;-1,20E-02;4,80E+00;;
377;-1,20E-02;4,80E+00;;
