X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-6,00E-06;1,00E-08
0;8,00E-03;-3,76E+00;;
1;8,00E-03;-3,76E+00;;
2;6,00E-03;-3,84E+00;;
3;6,00E-03;-3,84E+00;;
4;2,00E-03;-3,84E+00;;
5;2,00E-03;-3,84E+00;;
6;4,00E-03;-3,92E+00;;
7;4,00E-03;-3,92E+00;;
8;4,00E-03;-4,00E+00;;
9;4,00E-03;-4,00E+00;;
10;2,00E-03;-4,00E+00;;
11;2,00E-03;-4,00E+00;;
12;2,00E-03;-4,08E+00;;
13;2,00E-03;-4,08E+00;;
14;2,00E-03;-4,16E+00;;
15;2,00E-03;-4,16E+00;;
16;0,00E+00;-4,16E+00;;
17;0,00E+00;-4,16E+00;;
18;4,00E-03;-4,24E+00;;
19;4,00E-03;-4,24E+00;;
20;6,00E-03;-4,32E+00;;
21;6,00E-03;-4,32E+00;;
22;2,00E-03;-4,32E+00;;
23;2,00E-03;-4,32E+00;;
24;6,00E-03;-4,40E+00;;
25;6,00E-03;-4,40E+00;;
26;6,00E-03;-4,40E+00;;
27;6,00E-03;-4,40E+00;;
28;2,00E-03;-4,48E+00;;
29;2,00E-03;-4,48E+00;;
30;4,00E-03;-4,48E+00;;
31;4,00E-03;-4,48E+00;;
32;2,00E-03;-4,56E+00;;
33;2,00E-03;-4,56E+00;;
34;0,00E+00;-4,56E+00;;
35;0,00E+00;-4,56E+00;;
36;4,00E-03;-4,64E+00;;
37;4,00E-03;-4,64E+00;;
38;4,00E-03;-4,64E+00;;
39;4,00E-03;-4,64E+00;;
40;0,00E+00;-4,72E+00;;
41;0,00E+00;-4,72E+00;;
42;2,00E-03;-4,72E+00;;
43;2,00E-03;-4,72E+00;;
44;4,00E-03;-4,72E+00;;
45;4,00E-03;-4,72E+00;;
46;2,00E-03;-4,80E+00;;
47;2,00E-03;-4,80E+00;;
48;2,00E-03;-4,80E+00;;
49;2,00E-03;-4,80E+00;;
50;2,00E-03;-4,88E+00;;
51;2,00E-03;-4,88E+00;;
52;0,00E+00;-4,88E+00;;
53;0,00E+00;-4,88E+00;;
54;0,00E+00;-4,88E+00;;
55;0,00E+00;-4,88E+00;;
